timestep,ep_rew_mean,ep_len_mean,wall_time_s
59205,15.7495,20.0,1798.8
59206,15.7495,20.0,1798.8
59207,15.7495,20.0,1798.8
59208,15.7495,20.0,1798.9
59209,15.7495,20.0,1798.9
59210,15.7495,20.0,1798.9
59211,15.7495,20.0,1798.9
59212,15.7495,20.0,1799.0
59213,15.7495,20.0,1799.0
59214,15.7495,20.0,1799.0
59215,15.7495,20.0,1799.0
59216,15.7495,20.0,1799.0
59217,15.7495,20.0,1799.1
59218,15.7495,20.0,1799.1
59219,15.7495,20.0,1799.1
59220,15.7495,20.0,1799.1
59221,15.7289,20.0,1799.2
59222,15.7289,20.0,1799.2
59223,15.7289,20.0,1799.2
59224,15.7289,20.0,1799.2
59225,15.7289,20.0,1799.3
59226,15.7289,20.0,1799.3
59227,15.7289,20.0,1799.3
59228,15.7289,20.0,1799.3
59229,15.7289,20.0,1799.4
59230,15.7289,20.0,1799.4
59231,15.7289,20.0,1799.4
59232,15.7289,20.0,1799.4
59233,15.7289,20.0,1799.5
59234,15.7289,20.0,1799.5
59235,15.7289,20.0,1799.5
59236,15.7289,20.0,1799.5
59237,15.7289,20.0,1799.6
59238,15.7289,20.0,1799.6
59239,15.7289,20.0,1799.6
59240,15.7289,20.0,1799.7
59241,15.7083,20.0,1799.7
59242,15.7083,20.0,1799.7
59243,15.7083,20.0,1799.8
59244,15.7083,20.0,1799.8
59245,15.7083,20.0,1799.8
59246,15.7083,20.0,1799.8
59247,15.7083,20.0,1799.9
59248,15.7083,20.0,1799.9
59249,15.7083,20.0,1800.0
59250,15.7083,20.0,1800.2
59251,15.7083,20.0,1800.2
59252,15.7083,20.0,1800.3
59253,15.7083,20.0,1800.3
59254,15.7083,20.0,1800.3
59255,15.7083,20.0,1800.4
59256,15.7083,20.0,1800.4
59257,15.7083,20.0,1800.4
59258,15.7083,20.0,1800.4
59259,15.7083,20.0,1800.5
59260,15.7083,20.0,1800.5
59261,15.6877,20.0,1800.6
59262,15.6877,20.0,1800.6
59263,15.6877,20.0,1800.6
59264,15.6877,20.0,1800.7
59265,15.6877,20.0,1800.7
59266,15.6877,20.0,1800.8
59267,15.6877,20.0,1800.8
59268,15.6877,20.0,1800.9
59269,15.6877,20.0,1800.9
59270,15.6877,20.0,1800.9
59271,15.6877,20.0,1801.0
59272,15.6877,20.0,1801.0
59273,15.6877,20.0,1801.0
59274,15.6877,20.0,1801.1
59275,15.6877,20.0,1801.1
59276,15.6877,20.0,1801.2
59277,15.6877,20.0,1801.2
59278,15.6877,20.0,1801.2
59279,15.6877,20.0,1801.3
59280,15.6877,20.0,1801.3
59281,15.6670,20.0,1801.3
59282,15.6670,20.0,1801.4
59283,15.6670,20.0,1801.4
59284,15.6670,20.0,1801.4
59285,15.6670,20.0,1801.5
59286,15.6670,20.0,1801.5
59287,15.6670,20.0,1801.5
59288,15.6670,20.0,1801.6
59289,15.6670,20.0,1801.6
59290,15.6670,20.0,1801.6
59291,15.6670,20.0,1801.7
59292,15.6670,20.0,1801.7
59293,15.6670,20.0,1801.7
59294,15.6670,20.0,1801.9
59295,15.6670,20.0,1802.0
59296,15.6670,20.0,1802.0
59297,15.6670,20.0,1802.0
59298,15.6670,20.0,1802.0
59299,15.6670,20.0,1802.1
59300,15.6670,20.0,1802.1
59301,15.6464,20.0,1802.1
59302,15.6464,20.0,1802.2
59303,15.6464,20.0,1802.2
59304,15.6464,20.0,1802.2
59305,15.6464,20.0,1802.2
59306,15.6464,20.0,1802.3
59307,15.6464,20.0,1802.3
59308,15.6464,20.0,1802.3
59309,15.6464,20.0,1802.3
59310,15.6464,20.0,1802.4
59311,15.6464,20.0,1802.4
59312,15.6464,20.0,1802.4
59313,15.6464,20.0,1802.5
59314,15.6464,20.0,1802.5
59315,15.6464,20.0,1802.5
59316,15.6464,20.0,1802.5
59317,15.6464,20.0,1802.5
59318,15.6464,20.0,1802.6
59319,15.6464,20.0,1802.6
59320,15.6464,20.0,1802.6
59321,15.6258,20.0,1802.7
59322,15.6258,20.0,1802.7
59323,15.6258,20.0,1802.7
59324,15.6258,20.0,1802.8
59325,15.6258,20.0,1802.8
59326,15.6258,20.0,1802.8
59327,15.6258,20.0,1802.8
59328,15.6258,20.0,1802.9
59329,15.6258,20.0,1802.9
59330,15.6258,20.0,1802.9
59331,15.6258,20.0,1802.9
59332,15.6258,20.0,1803.0
59333,15.6258,20.0,1803.0
59334,15.6258,20.0,1803.0
59335,15.6258,20.0,1803.0
59336,15.6258,20.0,1803.1
59337,15.6258,20.0,1803.1
59338,15.6258,20.0,1803.1
59339,15.6258,20.0,1803.1
59340,15.6258,20.0,1803.2
59341,15.6052,20.0,1803.2
59342,15.6052,20.0,1803.2
59343,15.6052,20.0,1803.2
59344,15.6052,20.0,1803.3
59345,15.6052,20.0,1803.3
59346,15.6052,20.0,1803.3
59347,15.6052,20.0,1803.4
59348,15.6052,20.0,1803.4
59349,15.6052,20.0,1803.4
59350,15.6052,20.0,1803.4
59351,15.6052,20.0,1803.5
59352,15.6052,20.0,1803.5
59353,15.6052,20.0,1803.5
59354,15.6052,20.0,1803.5
59355,15.6052,20.0,1803.6
59356,15.6052,20.0,1803.6
59357,15.6052,20.0,1803.6
59358,15.6052,20.0,1803.6
59359,15.6052,20.0,1803.7
59360,15.6052,20.0,1803.7
59361,15.6239,20.0,1803.7
59362,15.6239,20.0,1803.8
59363,15.6239,20.0,1803.8
59364,15.6239,20.0,1803.8
59365,15.6239,20.0,1803.8
59366,15.6239,20.0,1803.9
59367,15.6239,20.0,1803.9
59368,15.6239,20.0,1803.9
59369,15.6239,20.0,1803.9
59370,15.6239,20.0,1804.0
59371,15.6239,20.0,1804.0
59372,15.6239,20.0,1804.0
59373,15.6239,20.0,1804.0
59374,15.6239,20.0,1804.1
59375,15.6239,20.0,1804.1
59376,15.6239,20.0,1804.1
59377,15.6239,20.0,1804.1
59378,15.6239,20.0,1804.2
59379,15.6239,20.0,1804.2
59380,15.6239,20.0,1804.2
59381,15.6427,20.0,1804.2
59382,15.6427,20.0,1804.3
59383,15.6427,20.0,1804.3
59384,15.6427,20.0,1804.3
59385,15.6427,20.0,1804.3
59386,15.6427,20.0,1804.4
59387,15.6427,20.0,1804.4
59388,15.6427,20.0,1804.4
59389,15.6427,20.0,1804.5
59390,15.6427,20.0,1804.5
59391,15.6427,20.0,1804.5
59392,15.6427,20.0,1804.5
59393,15.6427,20.0,1804.9
59394,15.6427,20.0,1804.9
59395,15.6427,20.0,1804.9
59396,15.6427,20.0,1805.0
59397,15.6427,20.0,1805.0
59398,15.6427,20.0,1805.0
59399,15.6427,20.0,1805.0
59400,15.6427,20.0,1805.1
59401,15.6799,20.0,1805.1
59402,15.6799,20.0,1805.1
59403,15.6799,20.0,1805.1
59404,15.6799,20.0,1805.2
59405,15.6799,20.0,1805.2
59406,15.6799,20.0,1805.2
59407,15.6799,20.0,1805.2
59408,15.6799,20.0,1805.3
59409,15.6799,20.0,1805.3
59410,15.6799,20.0,1805.3
59411,15.6799,20.0,1805.3
59412,15.6799,20.0,1805.4
59413,15.6799,20.0,1805.4
59414,15.6799,20.0,1805.4
59415,15.6799,20.0,1805.4
59416,15.6799,20.0,1805.4
59417,15.6799,20.0,1805.5
59418,15.6799,20.0,1805.5
59419,15.6799,20.0,1805.5
59420,15.6799,20.0,1805.5
59421,15.7373,20.0,1805.6
59422,15.7373,20.0,1805.6
59423,15.7373,20.0,1805.6
59424,15.7373,20.0,1805.6
59425,15.7373,20.0,1805.7
59426,15.7373,20.0,1805.7
59427,15.7373,20.0,1805.7
59428,15.7373,20.0,1805.8
59429,15.7373,20.0,1805.8
59430,15.7373,20.0,1805.8
59431,15.7373,20.0,1805.8
59432,15.7373,20.0,1805.8
59433,15.7373,20.0,1805.9
59434,15.7373,20.0,1805.9
59435,15.7373,20.0,1805.9
59436,15.7373,20.0,1805.9
59437,15.7373,20.0,1806.0
59438,15.7373,20.0,1806.0
59439,15.7373,20.0,1806.0
59440,15.7373,20.0,1806.1
59441,15.7948,20.0,1806.1
59442,15.7948,20.0,1806.1
59443,15.7948,20.0,1806.1
59444,15.7948,20.0,1806.2
59445,15.7948,20.0,1806.2
59446,15.7948,20.0,1806.2
59447,15.7948,20.0,1806.2
59448,15.7948,20.0,1806.2
59449,15.7948,20.0,1806.3
59450,15.7948,20.0,1806.3
59451,15.7948,20.0,1806.3
59452,15.7948,20.0,1806.4
59453,15.7948,20.0,1806.4
59454,15.7948,20.0,1806.4
59455,15.7948,20.0,1806.4
59456,15.7948,20.0,1806.4
59457,15.7948,20.0,1806.5
59458,15.7948,20.0,1806.5
59459,15.7948,20.0,1806.5
59460,15.7948,20.0,1806.6
59461,15.8522,20.0,1806.6
59462,15.8522,20.0,1806.6
59463,15.8522,20.0,1806.6
59464,15.8522,20.0,1806.7
59465,15.8522,20.0,1806.7
59466,15.8522,20.0,1806.7
59467,15.8522,20.0,1806.7
59468,15.8522,20.0,1806.8
59469,15.8522,20.0,1806.8
59470,15.8522,20.0,1806.8
59471,15.8522,20.0,1806.8
59472,15.8522,20.0,1806.9
59473,15.8522,20.0,1806.9
59474,15.8522,20.0,1806.9
59475,15.8522,20.0,1806.9
59476,15.8522,20.0,1806.9
59477,15.8522,20.0,1807.0
59478,15.8522,20.0,1807.0
59479,15.8522,20.0,1807.0
59480,15.8522,20.0,1807.1
59481,15.9097,20.0,1807.1
59482,15.9097,20.0,1807.1
59483,15.9097,20.0,1807.2
59484,15.9097,20.0,1807.2
59485,15.9097,20.0,1807.2
59486,15.9097,20.0,1807.3
59487,15.9097,20.0,1807.3
59488,15.9097,20.0,1807.3
59489,15.9097,20.0,1807.3
59490,15.9097,20.0,1807.4
59491,15.9097,20.0,1807.4
59492,15.9097,20.0,1807.4
59493,15.9097,20.0,1807.5
59494,15.9097,20.0,1807.5
59495,15.9097,20.0,1807.5
59496,15.9097,20.0,1807.6
59497,15.9097,20.0,1807.6
59498,15.9097,20.0,1807.6
59499,15.9097,20.0,1807.6
59500,15.9097,20.0,1807.7
59501,15.9671,20.0,1807.7
59502,15.9671,20.0,1807.7
59503,15.9671,20.0,1807.8
59504,15.9671,20.0,1807.8
59505,15.9671,20.0,1807.8
59506,15.9671,20.0,1807.8
59507,15.9671,20.0,1807.9
59508,15.9671,20.0,1807.9
59509,15.9671,20.0,1807.9
59510,15.9671,20.0,1808.0
59511,15.9671,20.0,1808.0
59512,15.9671,20.0,1808.0
59513,15.9671,20.0,1808.1
59514,15.9671,20.0,1808.1
59515,15.9671,20.0,1808.1
59516,15.9671,20.0,1808.1
59517,15.9671,20.0,1808.2
59518,15.9671,20.0,1808.2
59519,15.9671,20.0,1808.2
59520,15.9671,20.0,1808.2
59521,16.0245,20.0,1808.3
59522,16.0245,20.0,1808.3
59523,16.0245,20.0,1808.3
59524,16.0245,20.0,1808.3
59525,16.0245,20.0,1808.4
59526,16.0245,20.0,1808.4
59527,16.0245,20.0,1808.4
59528,16.0245,20.0,1808.4
59529,16.0245,20.0,1808.5
59530,16.0245,20.0,1808.5
59531,16.0245,20.0,1808.5
59532,16.0245,20.0,1808.6
59533,16.0245,20.0,1808.6
59534,16.0245,20.0,1808.7
59535,16.0245,20.0,1808.8
59536,16.0245,20.0,1808.8
59537,16.0245,20.0,1808.9
59538,16.0245,20.0,1808.9
59539,16.0245,20.0,1808.9
59540,16.0245,20.0,1808.9
59541,16.0820,20.0,1809.0
59542,16.0820,20.0,1809.0
59543,16.0820,20.0,1809.0
59544,16.0820,20.0,1809.0
59545,16.0820,20.0,1809.1
59546,16.0820,20.0,1809.1
59547,16.0820,20.0,1809.1
59548,16.0820,20.0,1809.1
59549,16.0820,20.0,1809.2
59550,16.0820,20.0,1809.2
59551,16.0820,20.0,1809.2
59552,16.0820,20.0,1809.2
59553,16.0820,20.0,1809.3
59554,16.0820,20.0,1809.3
59555,16.0820,20.0,1809.3
59556,16.0820,20.0,1809.3
59557,16.0820,20.0,1809.4
59558,16.0820,20.0,1809.4
59559,16.0820,20.0,1809.4
59560,16.0820,20.0,1809.4
59561,16.1394,20.0,1809.5
59562,16.1394,20.0,1809.5
59563,16.1394,20.0,1809.5
59564,16.1394,20.0,1809.5
59565,16.1394,20.0,1809.6
59566,16.1394,20.0,1809.6
59567,16.1394,20.0,1809.6
59568,16.1394,20.0,1809.6
59569,16.1394,20.0,1809.7
59570,16.1394,20.0,1809.7
59571,16.1394,20.0,1809.7
59572,16.1394,20.0,1809.8
59573,16.1394,20.0,1809.8
59574,16.1394,20.0,1809.8
59575,16.1394,20.0,1809.8
59576,16.1394,20.0,1809.9
59577,16.1394,20.0,1809.9
59578,16.1394,20.0,1809.9
59579,16.1394,20.0,1809.9
59580,16.1394,20.0,1810.0
59581,16.1969,20.0,1810.0
59582,16.1969,20.0,1810.0
59583,16.1969,20.0,1810.0
59584,16.1969,20.0,1810.1
59585,16.1969,20.0,1810.1
59586,16.1969,20.0,1810.1
59587,16.1969,20.0,1810.1
59588,16.1969,20.0,1810.2
59589,16.1969,20.0,1810.2
59590,16.1969,20.0,1810.2
59591,16.1969,20.0,1810.3
59592,16.1969,20.0,1810.3
59593,16.1969,20.0,1810.3
59594,16.1969,20.0,1810.3
59595,16.1969,20.0,1810.4
59596,16.1969,20.0,1810.4
59597,16.1969,20.0,1810.4
59598,16.1969,20.0,1810.4
59599,16.1969,20.0,1810.5
59600,16.1969,20.0,1810.5
59601,16.2543,20.0,1810.5
59602,16.2543,20.0,1810.5
59603,16.2543,20.0,1810.6
59604,16.2543,20.0,1810.6
59605,16.2543,20.0,1810.6
59606,16.2543,20.0,1810.6
59607,16.2543,20.0,1810.7
59608,16.2543,20.0,1810.7
59609,16.2543,20.0,1810.7
59610,16.2543,20.0,1810.7
59611,16.2543,20.0,1810.8
59612,16.2543,20.0,1810.8
59613,16.2543,20.0,1810.8
59614,16.2543,20.0,1810.8
59615,16.2543,20.0,1810.9
59616,16.2543,20.0,1810.9
59617,16.2543,20.0,1810.9
59618,16.2543,20.0,1810.9
59619,16.2543,20.0,1811.0
59620,16.2543,20.0,1811.0
59621,16.3117,20.0,1811.0
59622,16.3117,20.0,1811.0
59623,16.3117,20.0,1811.1
59624,16.3117,20.0,1811.1
59625,16.3117,20.0,1811.1
59626,16.3117,20.0,1811.1
59627,16.3117,20.0,1811.2
59628,16.3117,20.0,1811.2
59629,16.3117,20.0,1811.2
59630,16.3117,20.0,1811.2
59631,16.3117,20.0,1811.3
59632,16.3117,20.0,1811.3
59633,16.3117,20.0,1811.3
59634,16.3117,20.0,1811.3
59635,16.3117,20.0,1811.4
59636,16.3117,20.0,1811.4
59637,16.3117,20.0,1811.4
59638,16.3117,20.0,1811.4
59639,16.3117,20.0,1811.5
59640,16.3117,20.0,1811.5
59641,16.3692,20.0,1811.5
59642,16.3692,20.0,1811.5
59643,16.3692,20.0,1811.6
59644,16.3692,20.0,1811.6
59645,16.3692,20.0,1811.6
59646,16.3692,20.0,1811.7
59647,16.3692,20.0,1811.7
59648,16.3692,20.0,1811.7
59649,16.3692,20.0,1811.7
59650,16.3692,20.0,1811.8
59651,16.3692,20.0,1811.8
59652,16.3692,20.0,1811.8
59653,16.3692,20.0,1811.8
59654,16.3692,20.0,1811.9
59655,16.3692,20.0,1811.9
59656,16.3692,20.0,1811.9
59657,16.3692,20.0,1811.9
59658,16.3692,20.0,1812.0
59659,16.3692,20.0,1812.0
59660,16.3692,20.0,1812.0
59661,16.4266,20.0,1812.0
59662,16.4266,20.0,1812.1
59663,16.4266,20.0,1812.1
59664,16.4266,20.0,1812.1
59665,16.4266,20.0,1812.1
59666,16.4266,20.0,1812.2
59667,16.4266,20.0,1812.2
59668,16.4266,20.0,1812.2
59669,16.4266,20.0,1812.2
59670,16.4266,20.0,1812.3
59671,16.4266,20.0,1812.3
59672,16.4266,20.0,1812.3
59673,16.4266,20.0,1812.3
59674,16.4266,20.0,1812.4
59675,16.4266,20.0,1812.4
59676,16.4266,20.0,1812.4
59677,16.4266,20.0,1812.4
59678,16.4266,20.0,1812.5
59679,16.4266,20.0,1812.5
59680,16.4266,20.0,1812.5
59681,16.4841,20.0,1812.5
59682,16.4841,20.0,1812.6
59683,16.4841,20.0,1812.6
59684,16.4841,20.0,1812.6
59685,16.4841,20.0,1812.6
59686,16.4841,20.0,1812.7
59687,16.4841,20.0,1812.7
59688,16.4841,20.0,1812.7
59689,16.4841,20.0,1812.7
59690,16.4841,20.0,1812.8
59691,16.4841,20.0,1812.8
59692,16.4841,20.0,1812.8
59693,16.4841,20.0,1812.8
59694,16.4841,20.0,1812.9
59695,16.4841,20.0,1812.9
59696,16.4841,20.0,1812.9
59697,16.4841,20.0,1812.9
59698,16.4841,20.0,1813.0
59699,16.4841,20.0,1813.0
59700,16.4841,20.0,1813.0
59701,16.5415,20.0,1813.1
59702,16.5415,20.0,1813.1
59703,16.5415,20.0,1813.1
59704,16.5415,20.0,1813.1
59705,16.5415,20.0,1813.1
59706,16.5415,20.0,1813.2
59707,16.5415,20.0,1813.2
59708,16.5415,20.0,1813.2
59709,16.5415,20.0,1813.2
59710,16.5415,20.0,1813.3
59711,16.5415,20.0,1813.3
59712,16.5415,20.0,1813.3
59713,16.5415,20.0,1813.4
59714,16.5415,20.0,1813.4
59715,16.5415,20.0,1813.4
59716,16.5415,20.0,1813.4
59717,16.5415,20.0,1813.5
59718,16.5415,20.0,1813.5
59719,16.5415,20.0,1813.5
59720,16.5415,20.0,1813.5
59721,16.5990,20.0,1813.6
59722,16.5990,20.0,1813.6
59723,16.5990,20.0,1813.6
59724,16.5990,20.0,1813.6
59725,16.5990,20.0,1813.7
59726,16.5990,20.0,1813.7
59727,16.5990,20.0,1813.7
59728,16.5990,20.0,1813.7
59729,16.5990,20.0,1813.8
59730,16.5990,20.0,1813.8
59731,16.5990,20.0,1813.8
59732,16.5990,20.0,1813.9
59733,16.5990,20.0,1813.9
59734,16.5990,20.0,1813.9
59735,16.5990,20.0,1813.9
59736,16.5990,20.0,1814.0
59737,16.5990,20.0,1814.0
59738,16.5990,20.0,1814.0
59739,16.5990,20.0,1814.0
59740,16.5990,20.0,1814.1
59741,16.6564,20.0,1814.1
59742,16.6564,20.0,1814.1
59743,16.6564,20.0,1814.1
59744,16.6564,20.0,1814.1
59745,16.6564,20.0,1814.2
59746,16.6564,20.0,1814.2
59747,16.6564,20.0,1814.2
59748,16.6564,20.0,1814.2
59749,16.6564,20.0,1814.3
59750,16.6564,20.0,1814.3
59751,16.6564,20.0,1814.3
59752,16.6564,20.0,1814.3
59753,16.6564,20.0,1814.4
59754,16.6564,20.0,1814.4
59755,16.6564,20.0,1814.4
59756,16.6564,20.0,1814.4
59757,16.6564,20.0,1814.5
59758,16.6564,20.0,1814.5
59759,16.6564,20.0,1814.5
59760,16.6564,20.0,1814.6
59761,16.7138,20.0,1814.6
59762,16.7138,20.0,1814.6
59763,16.7138,20.0,1814.6
59764,16.7138,20.0,1814.7
59765,16.7138,20.0,1814.7
59766,16.7138,20.0,1814.7
59767,16.7138,20.0,1814.7
59768,16.7138,20.0,1814.8
59769,16.7138,20.0,1814.8
59770,16.7138,20.0,1814.8
59771,16.7138,20.0,1814.8
59772,16.7138,20.0,1814.9
59773,16.7138,20.0,1814.9
59774,16.7138,20.0,1814.9
59775,16.7138,20.0,1814.9
59776,16.7138,20.0,1815.0
59777,16.7138,20.0,1815.0
59778,16.7138,20.0,1815.0
59779,16.7138,20.0,1815.0
59780,16.7138,20.0,1815.0
59781,16.7713,20.0,1815.1
59782,16.7713,20.0,1815.1
59783,16.7713,20.0,1815.1
59784,16.7713,20.0,1815.1
59785,16.7713,20.0,1815.2
59786,16.7713,20.0,1815.2
59787,16.7713,20.0,1815.2
59788,16.7713,20.0,1815.3
59789,16.7713,20.0,1815.3
59790,16.7713,20.0,1815.3
59791,16.7713,20.0,1815.3
59792,16.7713,20.0,1815.4
59793,16.7713,20.0,1815.4
59794,16.7713,20.0,1815.4
59795,16.7713,20.0,1815.4
59796,16.7713,20.0,1815.5
59797,16.7713,20.0,1815.5
59798,16.7713,20.0,1815.5
59799,16.7713,20.0,1815.5
59800,16.7713,20.0,1815.6
59801,16.8287,20.0,1815.6
59802,16.8287,20.0,1815.6
59803,16.8287,20.0,1815.6
59804,16.8287,20.0,1815.7
59805,16.8287,20.0,1815.7
59806,16.8287,20.0,1815.7
59807,16.8287,20.0,1815.8
59808,16.8287,20.0,1815.8
59809,16.8287,20.0,1815.8
59810,16.8287,20.0,1815.8
59811,16.8287,20.0,1815.9
59812,16.8287,20.0,1815.9
59813,16.8287,20.0,1815.9
59814,16.8287,20.0,1815.9
59815,16.8287,20.0,1816.0
59816,16.8287,20.0,1816.0
59817,16.8287,20.0,1816.0
59818,16.8287,20.0,1816.1
59819,16.8287,20.0,1816.1
59820,16.8287,20.0,1816.2
59821,16.8862,20.0,1816.2
59822,16.8862,20.0,1816.3
59823,16.8862,20.0,1816.3
59824,16.8862,20.0,1816.4
59825,16.8862,20.0,1816.4
59826,16.8862,20.0,1816.4
59827,16.8862,20.0,1816.4
59828,16.8862,20.0,1816.5
59829,16.8862,20.0,1816.5
59830,16.8862,20.0,1816.5
59831,16.8862,20.0,1816.5
59832,16.8862,20.0,1816.6
59833,16.8862,20.0,1816.6
59834,16.8862,20.0,1816.6
59835,16.8862,20.0,1816.6
59836,16.8862,20.0,1816.7
59837,16.8862,20.0,1816.7
59838,16.8862,20.0,1816.7
59839,16.8862,20.0,1816.8
59840,16.8862,20.0,1816.8
59841,16.9436,20.0,1816.8
59842,16.9436,20.0,1816.9
59843,16.9436,20.0,1816.9
59844,16.9436,20.0,1816.9
59845,16.9436,20.0,1816.9
59846,16.9436,20.0,1817.0
59847,16.9436,20.0,1817.0
59848,16.9436,20.0,1817.0
59849,16.9436,20.0,1817.0
59850,16.9436,20.0,1817.1
59851,16.9436,20.0,1817.1
59852,16.9436,20.0,1817.1
59853,16.9436,20.0,1817.1
59854,16.9436,20.0,1817.2
59855,16.9436,20.0,1817.2
59856,16.9436,20.0,1817.2
59857,16.9436,20.0,1817.2
59858,16.9436,20.0,1817.3
59859,16.9436,20.0,1817.3
59860,16.9436,20.0,1817.3
59861,17.0010,20.0,1817.4
59862,17.0010,20.0,1817.4
59863,17.0010,20.0,1817.4
59864,17.0010,20.0,1817.4
59865,17.0010,20.0,1817.5
59866,17.0010,20.0,1817.5
59867,17.0010,20.0,1817.5
59868,17.0010,20.0,1817.5
59869,17.0010,20.0,1817.6
59870,17.0010,20.0,1817.6
59871,17.0010,20.0,1817.6
59872,17.0010,20.0,1817.6
59873,17.0010,20.0,1817.7
59874,17.0010,20.0,1817.7
59875,17.0010,20.0,1817.7
59876,17.0010,20.0,1817.7
59877,17.0010,20.0,1817.8
59878,17.0010,20.0,1817.8
59879,17.0010,20.0,1817.8
59880,17.0010,20.0,1817.9
59881,17.0387,20.0,1817.9
59882,17.0387,20.0,1817.9
59883,17.0387,20.0,1818.0
59884,17.0387,20.0,1818.0
59885,17.0387,20.0,1818.0
59886,17.0387,20.0,1818.0
59887,17.0387,20.0,1818.1
59888,17.0387,20.0,1818.1
59889,17.0387,20.0,1818.1
59890,17.0387,20.0,1818.2
59891,17.0387,20.0,1818.2
59892,17.0387,20.0,1818.2
59893,17.0387,20.0,1818.2
59894,17.0387,20.0,1818.3
59895,17.0387,20.0,1818.3
59896,17.0387,20.0,1818.3
59897,17.0387,20.0,1818.4
59898,17.0387,20.0,1818.4
59899,17.0387,20.0,1818.4
59900,17.0387,20.0,1818.4
59901,17.0764,20.0,1818.5
59902,17.0764,20.0,1818.5
59903,17.0764,20.0,1818.6
59904,17.0764,20.0,1818.7
59905,17.0764,20.0,1819.2
59906,17.0764,20.0,1819.2
59907,17.0764,20.0,1819.2
59908,17.0764,20.0,1819.3
59909,17.0764,20.0,1819.3
59910,17.0764,20.0,1819.3
59911,17.0764,20.0,1819.3
59912,17.0764,20.0,1819.4
59913,17.0764,20.0,1819.4
59914,17.0764,20.0,1819.4
59915,17.0764,20.0,1819.5
59916,17.0764,20.0,1819.5
59917,17.0764,20.0,1819.5
59918,17.0764,20.0,1819.6
59919,17.0764,20.0,1819.6
59920,17.0764,20.0,1819.6
59921,17.1134,20.0,1819.6
59922,17.1134,20.0,1819.7
59923,17.1134,20.0,1819.7
59924,17.1134,20.0,1819.7
59925,17.1134,20.0,1819.7
59926,17.1134,20.0,1819.8
59927,17.1134,20.0,1819.8
59928,17.1134,20.0,1819.8
59929,17.1134,20.0,1819.9
59930,17.1134,20.0,1819.9
59931,17.1134,20.0,1819.9
59932,17.1134,20.0,1819.9
59933,17.1134,20.0,1820.0
59934,17.1134,20.0,1820.0
59935,17.1134,20.0,1820.0
59936,17.1134,20.0,1820.0
59937,17.1134,20.0,1820.1
59938,17.1134,20.0,1820.1
59939,17.1134,20.0,1820.1
59940,17.1134,20.0,1820.2
59941,17.1505,20.0,1820.2
59942,17.1505,20.0,1820.2
59943,17.1505,20.0,1820.2
59944,17.1505,20.0,1820.3
59945,17.1505,20.0,1820.3
59946,17.1505,20.0,1820.3
59947,17.1505,20.0,1820.3
59948,17.1505,20.0,1820.4
59949,17.1505,20.0,1820.4
59950,17.1505,20.0,1820.4
59951,17.1505,20.0,1820.5
59952,17.1505,20.0,1820.5
59953,17.1505,20.0,1820.5
59954,17.1505,20.0,1820.5
59955,17.1505,20.0,1820.6
59956,17.1505,20.0,1820.6
59957,17.1505,20.0,1820.6
59958,17.1505,20.0,1820.7
59959,17.1505,20.0,1820.7
59960,17.1505,20.0,1820.8
59961,17.1875,20.0,1820.8
59962,17.1875,20.0,1820.8
59963,17.1875,20.0,1820.8
59964,17.1875,20.0,1820.9
59965,17.1875,20.0,1820.9
59966,17.1875,20.0,1820.9
59967,17.1875,20.0,1821.0
59968,17.1875,20.0,1821.0
59969,17.1875,20.0,1821.0
59970,17.1875,20.0,1821.0
59971,17.1875,20.0,1821.1
59972,17.1875,20.0,1821.1
59973,17.1875,20.0,1821.1
59974,17.1875,20.0,1821.2
59975,17.1875,20.0,1821.2
59976,17.1875,20.0,1821.2
59977,17.1875,20.0,1821.2
59978,17.1875,20.0,1821.3
59979,17.1875,20.0,1821.3
59980,17.1875,20.0,1821.3
59981,17.2246,20.0,1821.4
59982,17.2246,20.0,1821.4
59983,17.2246,20.0,1821.4
59984,17.2246,20.0,1821.4
59985,17.2246,20.0,1821.5
59986,17.2246,20.0,1821.5
59987,17.2246,20.0,1821.5
59988,17.2246,20.0,1821.6
59989,17.2246,20.0,1821.6
59990,17.2246,20.0,1821.6
59991,17.2246,20.0,1821.6
59992,17.2246,20.0,1821.7
59993,17.2246,20.0,1821.8
59994,17.2246,20.0,1821.8
59995,17.2246,20.0,1821.8
59996,17.2246,20.0,1821.9
59997,17.2246,20.0,1821.9
59998,17.2246,20.0,1821.9
59999,17.2246,20.0,1822.0
60000,17.2246,20.0,1822.0
60001,17.2617,20.0,1822.0
60002,17.2617,20.0,1822.0
60003,17.2617,20.0,1822.1
60004,17.2617,20.0,1822.1
60005,17.2617,20.0,1822.1
60006,17.2617,20.0,1822.1
60007,17.2617,20.0,1822.2
60008,17.2617,20.0,1822.2
60009,17.2617,20.0,1822.2
60010,17.2617,20.0,1822.2
60011,17.2617,20.0,1822.3
60012,17.2617,20.0,1822.3
60013,17.2617,20.0,1822.3
60014,17.2617,20.0,1822.3
60015,17.2617,20.0,1822.4
60016,17.2617,20.0,1822.4
60017,17.2617,20.0,1822.4
60018,17.2617,20.0,1822.4
60019,17.2617,20.0,1822.5
60020,17.2617,20.0,1822.5
60021,17.2987,20.0,1822.5
60022,17.2987,20.0,1822.6
60023,17.2987,20.0,1822.6
60024,17.2987,20.0,1822.6
60025,17.2987,20.0,1822.6
