timestep,ep_rew_mean,ep_len_mean,wall_time_s
33441,15.1556,20.0,1305.7
33442,15.1556,20.0,1305.8
33443,15.1556,20.0,1305.8
33444,15.1556,20.0,1305.9
33445,15.1556,20.0,1306.0
33446,15.1556,20.0,1306.0
33447,15.1556,20.0,1306.1
33448,15.1556,20.0,1306.1
33449,15.1556,20.0,1306.2
33450,15.1556,20.0,1306.2
33451,15.1556,20.0,1306.3
33452,15.1556,20.0,1306.4
33453,15.1556,20.0,1306.4
33454,15.1556,20.0,1306.5
33455,15.1556,20.0,1306.5
33456,15.1556,20.0,1306.6
33457,15.1556,20.0,1306.7
33458,15.1556,20.0,1306.7
33459,15.1556,20.0,1306.8
33460,15.1556,20.0,1306.8
33461,15.0942,20.0,1306.9
33462,15.0942,20.0,1306.9
33463,15.0942,20.0,1307.0
33464,15.0942,20.0,1307.0
33465,15.0942,20.0,1307.1
33466,15.0942,20.0,1307.2
33467,15.0942,20.0,1307.2
33468,15.0942,20.0,1307.3
33469,15.0942,20.0,1307.3
33470,15.0942,20.0,1307.4
33471,15.0942,20.0,1307.5
33472,15.0942,20.0,1307.5
33473,15.0942,20.0,1307.6
33474,15.0942,20.0,1307.6
33475,15.0942,20.0,1307.7
33476,15.0942,20.0,1307.7
33477,15.0942,20.0,1307.8
33478,15.0942,20.0,1307.9
33479,15.0942,20.0,1307.9
33480,15.0942,20.0,1308.0
33481,15.0327,20.0,1308.0
33482,15.0327,20.0,1308.1
33483,15.0327,20.0,1308.1
33484,15.0327,20.0,1308.2
33485,15.0327,20.0,1308.2
33486,15.0327,20.0,1308.3
33487,15.0327,20.0,1308.4
33488,15.0327,20.0,1308.4
33489,15.0327,20.0,1308.5
33490,15.0327,20.0,1308.5
33491,15.0327,20.0,1308.6
33492,15.0327,20.0,1308.6
33493,15.0327,20.0,1308.7
33494,15.0327,20.0,1308.7
33495,15.0327,20.0,1308.8
33496,15.0327,20.0,1308.9
33497,15.0327,20.0,1308.9
33498,15.0327,20.0,1309.0
33499,15.0327,20.0,1309.0
33500,15.0327,20.0,1309.1
33501,14.9713,20.0,1309.1
33502,14.9713,20.0,1309.2
33503,14.9713,20.0,1309.3
33504,14.9713,20.0,1309.3
33505,14.9713,20.0,1309.4
33506,14.9713,20.0,1309.4
33507,14.9713,20.0,1309.5
33508,14.9713,20.0,1309.5
33509,14.9713,20.0,1309.6
33510,14.9713,20.0,1309.7
33511,14.9713,20.0,1309.7
33512,14.9713,20.0,1309.8
33513,14.9713,20.0,1309.8
33514,14.9713,20.0,1309.9
33515,14.9713,20.0,1309.9
33516,14.9713,20.0,1310.0
33517,14.9713,20.0,1310.1
33518,14.9713,20.0,1310.1
33519,14.9713,20.0,1310.2
33520,14.9713,20.0,1310.2
33521,14.9099,20.0,1310.3
33522,14.9099,20.0,1310.3
33523,14.9099,20.0,1310.4
33524,14.9099,20.0,1310.5
33525,14.9099,20.0,1310.5
33526,14.9099,20.0,1310.6
33527,14.9099,20.0,1310.6
33528,14.9099,20.0,1310.7
33529,14.9099,20.0,1310.7
33530,14.9099,20.0,1310.8
33531,14.9099,20.0,1310.8
33532,14.9099,20.0,1310.9
33533,14.9099,20.0,1310.9
33534,14.9099,20.0,1311.0
33535,14.9099,20.0,1311.0
33536,14.9099,20.0,1311.1
33537,14.9099,20.0,1311.1
33538,14.9099,20.0,1311.2
33539,14.9099,20.0,1311.3
33540,14.9099,20.0,1311.3
33541,14.8484,20.0,1311.4
33542,14.8484,20.0,1311.5
33543,14.8484,20.0,1311.5
33544,14.8484,20.0,1311.6
33545,14.8484,20.0,1311.6
33546,14.8484,20.0,1311.7
33547,14.8484,20.0,1311.7
33548,14.8484,20.0,1311.8
33549,14.8484,20.0,1311.8
33550,14.8484,20.0,1311.9
33551,14.8484,20.0,1311.9
33552,14.8484,20.0,1312.0
33553,14.8484,20.0,1312.1
33554,14.8484,20.0,1312.1
33555,14.8484,20.0,1312.2
33556,14.8484,20.0,1312.2
33557,14.8484,20.0,1312.3
33558,14.8484,20.0,1312.3
33559,14.8484,20.0,1312.4
33560,14.8484,20.0,1312.5
33561,14.7870,20.0,1312.5
33562,14.7870,20.0,1312.6
33563,14.7870,20.0,1312.6
33564,14.7870,20.0,1312.7
33565,14.7870,20.0,1312.7
33566,14.7870,20.0,1312.8
33567,14.7870,20.0,1312.8
33568,14.7870,20.0,1312.9
33569,14.7870,20.0,1313.0
33570,14.7870,20.0,1313.0
33571,14.7870,20.0,1313.1
33572,14.7870,20.0,1313.1
33573,14.7870,20.0,1313.2
33574,14.7870,20.0,1313.2
33575,14.7870,20.0,1313.3
33576,14.7870,20.0,1313.3
33577,14.7870,20.0,1313.4
33578,14.7870,20.0,1313.4
33579,14.7870,20.0,1313.5
33580,14.7870,20.0,1313.5
33581,14.7256,20.0,1313.6
33582,14.7256,20.0,1313.7
33583,14.7256,20.0,1313.7
33584,14.7256,20.0,1313.8
33585,14.7256,20.0,1313.8
33586,14.7256,20.0,1313.9
33587,14.7256,20.0,1313.9
33588,14.7256,20.0,1314.0
33589,14.7256,20.0,1314.0
33590,14.7256,20.0,1314.1
33591,14.7256,20.0,1314.2
33592,14.7256,20.0,1314.2
33593,14.7256,20.0,1314.3
33594,14.7256,20.0,1314.3
33595,14.7256,20.0,1314.4
33596,14.7256,20.0,1314.4
33597,14.7256,20.0,1314.5
33598,14.7256,20.0,1314.6
33599,14.7256,20.0,1314.6
33600,14.7256,20.0,1314.7
33601,14.6641,20.0,1314.7
33602,14.6641,20.0,1314.8
33603,14.6641,20.0,1314.8
33604,14.6641,20.0,1314.9
33605,14.6641,20.0,1314.9
33606,14.6641,20.0,1315.0
33607,14.6641,20.0,1315.0
33608,14.6641,20.0,1315.1
33609,14.6641,20.0,1315.2
33610,14.6641,20.0,1315.2
33611,14.6641,20.0,1315.3
33612,14.6641,20.0,1315.3
33613,14.6641,20.0,1315.4
33614,14.6641,20.0,1315.5
33615,14.6641,20.0,1315.5
33616,14.6641,20.0,1315.6
33617,14.6641,20.0,1315.6
33618,14.6641,20.0,1315.7
33619,14.6641,20.0,1315.7
33620,14.6641,20.0,1315.8
33621,14.6027,20.0,1315.9
33622,14.6027,20.0,1315.9
33623,14.6027,20.0,1316.0
33624,14.6027,20.0,1316.0
33625,14.6027,20.0,1316.1
33626,14.6027,20.0,1316.1
33627,14.6027,20.0,1316.2
33628,14.6027,20.0,1316.2
33629,14.6027,20.0,1316.3
33630,14.6027,20.0,1316.3
33631,14.6027,20.0,1316.4
33632,14.6027,20.0,1316.5
33633,14.6027,20.0,1316.5
33634,14.6027,20.0,1316.6
33635,14.6027,20.0,1316.6
33636,14.6027,20.0,1316.7
33637,14.6027,20.0,1316.7
33638,14.6027,20.0,1316.8
33639,14.6027,20.0,1316.9
33640,14.6027,20.0,1316.9
33641,14.5413,20.0,1317.0
33642,14.5413,20.0,1317.0
33643,14.5413,20.0,1317.1
33644,14.5413,20.0,1317.1
33645,14.5413,20.0,1317.2
33646,14.5413,20.0,1317.3
33647,14.5413,20.0,1317.3
33648,14.5413,20.0,1317.4
33649,14.5413,20.0,1317.4
33650,14.5413,20.0,1317.5
33651,14.5413,20.0,1317.5
33652,14.5413,20.0,1317.6
33653,14.5413,20.0,1317.7
33654,14.5413,20.0,1317.7
33655,14.5413,20.0,1317.8
33656,14.5413,20.0,1317.8
33657,14.5413,20.0,1317.9
33658,14.5413,20.0,1317.9
33659,14.5413,20.0,1318.0
33660,14.5413,20.0,1318.1
33661,14.4798,20.0,1318.1
33662,14.4798,20.0,1318.2
33663,14.4798,20.0,1318.2
33664,14.4798,20.0,1318.3
33665,14.4798,20.0,1318.3
33666,14.4798,20.0,1318.4
33667,14.4798,20.0,1318.5
33668,14.4798,20.0,1318.5
33669,14.4798,20.0,1318.6
33670,14.4798,20.0,1318.6
33671,14.4798,20.0,1318.7
33672,14.4798,20.0,1318.7
33673,14.4798,20.0,1318.8
33674,14.4798,20.0,1318.8
33675,14.4798,20.0,1318.9
33676,14.4798,20.0,1318.9
33677,14.4798,20.0,1319.0
33678,14.4798,20.0,1319.1
33679,14.4798,20.0,1319.1
33680,14.4798,20.0,1319.2
33681,14.4184,20.0,1319.2
33682,14.4184,20.0,1319.3
33683,14.4184,20.0,1319.4
33684,14.4184,20.0,1319.4
33685,14.4184,20.0,1319.5
33686,14.4184,20.0,1319.5
33687,14.4184,20.0,1319.6
33688,14.4184,20.0,1319.6
33689,14.4184,20.0,1319.7
33690,14.4184,20.0,1319.7
33691,14.4184,20.0,1319.8
33692,14.4184,20.0,1319.9
33693,14.4184,20.0,1319.9
33694,14.4184,20.0,1320.0
33695,14.4184,20.0,1320.0
33696,14.4184,20.0,1320.1
33697,14.4184,20.0,1320.1
33698,14.4184,20.0,1320.2
33699,14.4184,20.0,1320.2
33700,14.4184,20.0,1320.3
33701,14.3569,20.0,1320.3
33702,14.3569,20.0,1320.4
33703,14.3569,20.0,1320.5
33704,14.3569,20.0,1320.5
33705,14.3569,20.0,1320.6
33706,14.3569,20.0,1320.6
33707,14.3569,20.0,1320.7
33708,14.3569,20.0,1320.7
33709,14.3569,20.0,1320.8
33710,14.3569,20.0,1320.9
33711,14.3569,20.0,1320.9
33712,14.3569,20.0,1321.0
33713,14.3569,20.0,1321.0
33714,14.3569,20.0,1321.1
33715,14.3569,20.0,1321.1
33716,14.3569,20.0,1321.2
33717,14.3569,20.0,1321.2
33718,14.3569,20.0,1321.3
33719,14.3569,20.0,1321.3
33720,14.3569,20.0,1321.4
33721,14.2955,20.0,1321.5
33722,14.2955,20.0,1321.5
33723,14.2955,20.0,1321.6
33724,14.2955,20.0,1321.7
33725,14.2955,20.0,1321.7
33726,14.2955,20.0,1321.8
33727,14.2955,20.0,1321.8
33728,14.2955,20.0,1321.9
33729,14.2955,20.0,1321.9
33730,14.2955,20.0,1322.0
33731,14.2955,20.0,1322.1
33732,14.2955,20.0,1322.1
33733,14.2955,20.0,1322.2
33734,14.2955,20.0,1322.2
33735,14.2955,20.0,1322.3
33736,14.2955,20.0,1322.3
33737,14.2955,20.0,1322.4
33738,14.2955,20.0,1322.5
33739,14.2955,20.0,1322.5
33740,14.2955,20.0,1322.6
33741,14.2341,20.0,1322.6
33742,14.2341,20.0,1322.7
33743,14.2341,20.0,1322.7
33744,14.2341,20.0,1322.8
33745,14.2341,20.0,1322.9
33746,14.2341,20.0,1322.9
33747,14.2341,20.0,1323.0
33748,14.2341,20.0,1323.0
33749,14.2341,20.0,1323.1
33750,14.2341,20.0,1323.1
33751,14.2341,20.0,1323.2
33752,14.2341,20.0,1323.3
33753,14.2341,20.0,1323.3
33754,14.2341,20.0,1323.4
33755,14.2341,20.0,1323.4
33756,14.2341,20.0,1323.5
33757,14.2341,20.0,1323.5
33758,14.2341,20.0,1323.6
33759,14.2341,20.0,1323.7
33760,14.2341,20.0,1323.7
33761,14.2136,20.0,1323.8
33762,14.2136,20.0,1323.8
33763,14.2136,20.0,1323.9
33764,14.2136,20.0,1324.0
33765,14.2136,20.0,1324.0
33766,14.2136,20.0,1324.1
33767,14.2136,20.0,1324.1
33768,14.2136,20.0,1324.2
33769,14.2136,20.0,1324.2
33770,14.2136,20.0,1324.3
33771,14.2136,20.0,1324.3
33772,14.2136,20.0,1324.4
33773,14.2136,20.0,1324.5
33774,14.2136,20.0,1324.5
33775,14.2136,20.0,1324.6
33776,14.2136,20.0,1324.6
33777,14.2136,20.0,1324.7
33778,14.2136,20.0,1324.8
33779,14.2136,20.0,1324.8
33780,14.2136,20.0,1324.9
33781,14.1931,20.0,1324.9
33782,14.1931,20.0,1325.0
33783,14.1931,20.0,1325.0
33784,14.1931,20.0,1325.1
33785,14.1931,20.0,1325.2
33786,14.1931,20.0,1325.2
33787,14.1931,20.0,1325.3
33788,14.1931,20.0,1325.3
33789,14.1931,20.0,1325.3
33790,14.1931,20.0,1325.4
33791,14.1931,20.0,1325.5
33792,14.1931,20.0,1325.5
33793,14.1931,20.0,1326.5
33794,14.1931,20.0,1326.6
33795,14.1931,20.0,1326.6
33796,14.1931,20.0,1326.7
33797,14.1931,20.0,1326.7
33798,14.1931,20.0,1326.8
33799,14.1931,20.0,1326.8
33800,14.1931,20.0,1326.9
33801,14.1726,20.0,1327.0
33802,14.1726,20.0,1327.0
33803,14.1726,20.0,1327.1
33804,14.1726,20.0,1327.1
33805,14.1726,20.0,1327.2
33806,14.1726,20.0,1327.2
33807,14.1726,20.0,1327.3
33808,14.1726,20.0,1327.3
33809,14.1726,20.0,1327.4
33810,14.1726,20.0,1327.4
33811,14.1726,20.0,1327.5
33812,14.1726,20.0,1327.6
33813,14.1726,20.0,1327.6
33814,14.1726,20.0,1327.7
33815,14.1726,20.0,1327.7
33816,14.1726,20.0,1327.8
33817,14.1726,20.0,1327.8
33818,14.1726,20.0,1327.9
33819,14.1726,20.0,1328.0
33820,14.1726,20.0,1328.0
33821,14.1716,20.0,1328.1
33822,14.1716,20.0,1328.1
33823,14.1716,20.0,1328.2
33824,14.1716,20.0,1328.2
33825,14.1716,20.0,1328.3
33826,14.1716,20.0,1328.3
33827,14.1716,20.0,1328.4
33828,14.1716,20.0,1328.5
33829,14.1716,20.0,1328.5
33830,14.1716,20.0,1328.6
33831,14.1716,20.0,1328.6
33832,14.1716,20.0,1328.7
33833,14.1716,20.0,1328.7
33834,14.1716,20.0,1328.8
33835,14.1716,20.0,1328.9
33836,14.1716,20.0,1328.9
33837,14.1716,20.0,1329.0
33838,14.1716,20.0,1329.0
33839,14.1716,20.0,1329.1
33840,14.1716,20.0,1329.1
33841,14.1706,20.0,1329.2
33842,14.1706,20.0,1329.2
33843,14.1706,20.0,1329.3
33844,14.1706,20.0,1329.3
33845,14.1706,20.0,1329.4
33846,14.1706,20.0,1329.5
33847,14.1706,20.0,1329.5
33848,14.1706,20.0,1329.6
33849,14.1706,20.0,1329.6
33850,14.1706,20.0,1329.7
33851,14.1706,20.0,1329.7
33852,14.1706,20.0,1329.8
33853,14.1706,20.0,1329.8
33854,14.1706,20.0,1329.9
33855,14.1706,20.0,1329.9
33856,14.1706,20.0,1330.0
33857,14.1706,20.0,1330.1
33858,14.1706,20.0,1330.1
33859,14.1706,20.0,1330.2
33860,14.1706,20.0,1330.2
33861,14.1696,20.0,1330.3
33862,14.1696,20.0,1330.3
33863,14.1696,20.0,1330.4
33864,14.1696,20.0,1330.5
33865,14.1696,20.0,1330.5
33866,14.1696,20.0,1330.6
33867,14.1696,20.0,1330.6
33868,14.1696,20.0,1330.7
33869,14.1696,20.0,1330.7
33870,14.1696,20.0,1330.8
33871,14.1696,20.0,1330.8
33872,14.1696,20.0,1330.9
33873,14.1696,20.0,1331.0
33874,14.1696,20.0,1331.0
33875,14.1696,20.0,1331.1
33876,14.1696,20.0,1331.1
33877,14.1696,20.0,1331.1
33878,14.1696,20.0,1331.2
33879,14.1696,20.0,1331.3
33880,14.1696,20.0,1331.3
33881,14.1685,20.0,1331.4
33882,14.1685,20.0,1331.4
33883,14.1685,20.0,1331.5
33884,14.1685,20.0,1331.5
33885,14.1685,20.0,1331.6
33886,14.1685,20.0,1331.7
33887,14.1685,20.0,1331.7
33888,14.1685,20.0,1331.8
33889,14.1685,20.0,1331.8
33890,14.1685,20.0,1331.9
33891,14.1685,20.0,1331.9
33892,14.1685,20.0,1332.0
33893,14.1685,20.0,1332.0
33894,14.1685,20.0,1332.1
33895,14.1685,20.0,1332.1
33896,14.1685,20.0,1332.2
33897,14.1685,20.0,1332.2
33898,14.1685,20.0,1332.3
33899,14.1685,20.0,1332.3
33900,14.1685,20.0,1332.4
33901,14.1675,20.0,1332.5
33902,14.1675,20.0,1332.5
33903,14.1675,20.0,1332.6
33904,14.1675,20.0,1332.6
33905,14.1675,20.0,1332.7
33906,14.1675,20.0,1332.7
33907,14.1675,20.0,1332.8
33908,14.1675,20.0,1332.9
33909,14.1675,20.0,1332.9
33910,14.1675,20.0,1333.0
33911,14.1675,20.0,1333.0
33912,14.1675,20.0,1333.1
33913,14.1675,20.0,1333.1
33914,14.1675,20.0,1333.2
33915,14.1675,20.0,1333.3
33916,14.1675,20.0,1333.3
33917,14.1675,20.0,1333.4
33918,14.1675,20.0,1333.4
33919,14.1675,20.0,1333.5
33920,14.1675,20.0,1333.6
33921,14.1665,20.0,1333.6
33922,14.1665,20.0,1333.6
33923,14.1665,20.0,1333.7
33924,14.1665,20.0,1333.8
33925,14.1665,20.0,1333.8
33926,14.1665,20.0,1333.9
33927,14.1665,20.0,1333.9
33928,14.1665,20.0,1334.0
33929,14.1665,20.0,1334.1
33930,14.1665,20.0,1334.1
33931,14.1665,20.0,1334.2
33932,14.1665,20.0,1334.2
33933,14.1665,20.0,1334.3
33934,14.1665,20.0,1334.3
33935,14.1665,20.0,1334.4
33936,14.1665,20.0,1334.5
33937,14.1665,20.0,1334.5
33938,14.1665,20.0,1334.6
33939,14.1665,20.0,1334.6
33940,14.1665,20.0,1334.7
33941,14.1655,20.0,1334.7
33942,14.1655,20.0,1334.8
33943,14.1655,20.0,1334.9
33944,14.1655,20.0,1334.9
33945,14.1655,20.0,1335.0
33946,14.1655,20.0,1335.0
33947,14.1655,20.0,1335.1
33948,14.1655,20.0,1335.1
33949,14.1655,20.0,1335.2
33950,14.1655,20.0,1335.2
33951,14.1655,20.0,1335.3
33952,14.1655,20.0,1335.4
33953,14.1655,20.0,1335.4
33954,14.1655,20.0,1335.5
33955,14.1655,20.0,1335.5
33956,14.1655,20.0,1335.6
33957,14.1655,20.0,1335.6
33958,14.1655,20.0,1335.7
33959,14.1655,20.0,1335.7
33960,14.1655,20.0,1335.8
33961,14.1644,20.0,1335.9
33962,14.1644,20.0,1335.9
33963,14.1644,20.0,1336.0
33964,14.1644,20.0,1336.0
33965,14.1644,20.0,1336.1
33966,14.1644,20.0,1336.1
33967,14.1644,20.0,1336.2
33968,14.1644,20.0,1336.3
33969,14.1644,20.0,1336.3
33970,14.1644,20.0,1336.4
33971,14.1644,20.0,1336.4
33972,14.1644,20.0,1336.5
33973,14.1644,20.0,1336.6
33974,14.1644,20.0,1336.6
33975,14.1644,20.0,1336.7
33976,14.1644,20.0,1336.7
33977,14.1644,20.0,1336.8
33978,14.1644,20.0,1336.9
33979,14.1644,20.0,1336.9
33980,14.1644,20.0,1337.0
33981,14.1634,20.0,1337.1
33982,14.1634,20.0,1337.1
33983,14.1634,20.0,1337.2
33984,14.1634,20.0,1337.2
33985,14.1634,20.0,1337.3
33986,14.1634,20.0,1337.3
33987,14.1634,20.0,1337.4
33988,14.1634,20.0,1337.5
33989,14.1634,20.0,1337.5
33990,14.1634,20.0,1337.6
33991,14.1634,20.0,1337.6
33992,14.1634,20.0,1337.7
33993,14.1634,20.0,1337.7
33994,14.1634,20.0,1337.8
33995,14.1634,20.0,1337.8
33996,14.1634,20.0,1337.9
33997,14.1634,20.0,1338.0
33998,14.1634,20.0,1338.0
33999,14.1634,20.0,1338.1
34000,14.1634,20.0,1338.1
34001,14.1624,20.0,1338.2
34002,14.1624,20.0,1338.3
34003,14.1624,20.0,1338.3
34004,14.1624,20.0,1338.4
34005,14.1624,20.0,1338.4
34006,14.1624,20.0,1338.5
34007,14.1624,20.0,1338.5
34008,14.1624,20.0,1338.6
34009,14.1624,20.0,1338.7
34010,14.1624,20.0,1338.7
34011,14.1624,20.0,1338.8
34012,14.1624,20.0,1338.8
34013,14.1624,20.0,1338.9
34014,14.1624,20.0,1338.9
34015,14.1624,20.0,1339.0
34016,14.1624,20.0,1339.1
34017,14.1624,20.0,1339.1
34018,14.1624,20.0,1339.2
34019,14.1624,20.0,1339.2
34020,14.1624,20.0,1339.3
34021,14.1614,20.0,1339.3
34022,14.1614,20.0,1339.4
34023,14.1614,20.0,1339.4
34024,14.1614,20.0,1339.5
34025,14.1614,20.0,1339.6
34026,14.1614,20.0,1339.6
34027,14.1614,20.0,1339.7
34028,14.1614,20.0,1339.7
34029,14.1614,20.0,1339.8
34030,14.1614,20.0,1339.8
34031,14.1614,20.0,1339.9
34032,14.1614,20.0,1339.9
34033,14.1614,20.0,1340.0
34034,14.1614,20.0,1340.0
34035,14.1614,20.0,1340.1
34036,14.1614,20.0,1340.1
34037,14.1614,20.0,1340.2
34038,14.1614,20.0,1340.3
34039,14.1614,20.0,1340.3
34040,14.1614,20.0,1340.4
34041,14.1603,20.0,1340.4
34042,14.1603,20.0,1340.5
34043,14.1603,20.0,1340.6
34044,14.1603,20.0,1340.6
34045,14.1603,20.0,1340.7
34046,14.1603,20.0,1340.7
34047,14.1603,20.0,1340.8
34048,14.1603,20.0,1340.8
34049,14.1603,20.0,1340.9
34050,14.1603,20.0,1340.9
34051,14.1603,20.0,1341.0
34052,14.1603,20.0,1341.0
34053,14.1603,20.0,1341.1
34054,14.1603,20.0,1341.1
34055,14.1603,20.0,1341.2
34056,14.1603,20.0,1341.3
34057,14.1603,20.0,1341.3
34058,14.1603,20.0,1341.4
34059,14.1603,20.0,1341.4
34060,14.1603,20.0,1341.5
34061,14.1593,20.0,1341.5
34062,14.1593,20.0,1341.6
34063,14.1593,20.0,1341.6
34064,14.1593,20.0,1341.7
34065,14.1593,20.0,1341.8
34066,14.1593,20.0,1341.8
34067,14.1593,20.0,1341.9
34068,14.1593,20.0,1341.9
34069,14.1593,20.0,1342.0
34070,14.1593,20.0,1342.0
34071,14.1593,20.0,1342.1
34072,14.1593,20.0,1342.1
34073,14.1593,20.0,1342.2
34074,14.1593,20.0,1342.2
34075,14.1593,20.0,1342.3
34076,14.1593,20.0,1342.4
34077,14.1593,20.0,1342.4
34078,14.1593,20.0,1342.5
34079,14.1593,20.0,1342.5
34080,14.1593,20.0,1342.6
34081,14.1583,20.0,1342.7
34082,14.1583,20.0,1342.7
34083,14.1583,20.0,1342.8
34084,14.1583,20.0,1342.8
34085,14.1583,20.0,1342.9
34086,14.1583,20.0,1342.9
34087,14.1583,20.0,1343.0
34088,14.1583,20.0,1343.0
34089,14.1583,20.0,1343.1
34090,14.1583,20.0,1343.1
34091,14.1583,20.0,1343.2
34092,14.1583,20.0,1343.2
34093,14.1583,20.0,1343.3
34094,14.1583,20.0,1343.3
34095,14.1583,20.0,1343.4
34096,14.1583,20.0,1343.5
34097,14.1583,20.0,1343.5
34098,14.1583,20.0,1343.6
34099,14.1583,20.0,1343.6
34100,14.1583,20.0,1343.7
34101,14.1573,20.0,1343.7
34102,14.1573,20.0,1343.8
34103,14.1573,20.0,1343.8
34104,14.1573,20.0,1343.9
34105,14.1573,20.0,1344.0
34106,14.1573,20.0,1344.0
34107,14.1573,20.0,1344.1
34108,14.1573,20.0,1344.1
34109,14.1573,20.0,1344.2
34110,14.1573,20.0,1344.2
34111,14.1573,20.0,1344.3
34112,14.1573,20.0,1344.3
34113,14.1573,20.0,1344.4
34114,14.1573,20.0,1344.4
34115,14.1573,20.0,1344.5
34116,14.1573,20.0,1344.6
34117,14.1573,20.0,1344.6
34118,14.1573,20.0,1344.7
34119,14.1573,20.0,1344.7
34120,14.1573,20.0,1344.8
34121,14.1562,20.0,1344.8
34122,14.1562,20.0,1344.9
34123,14.1562,20.0,1345.0
34124,14.1562,20.0,1345.0
34125,14.1562,20.0,1345.1
34126,14.1562,20.0,1345.1
34127,14.1562,20.0,1345.2
34128,14.1562,20.0,1345.2
34129,14.1562,20.0,1345.3
34130,14.1562,20.0,1345.4
34131,14.1562,20.0,1345.4
34132,14.1562,20.0,1345.5
34133,14.1562,20.0,1345.5
34134,14.1562,20.0,1345.6
34135,14.1562,20.0,1345.6
34136,14.1562,20.0,1345.7
34137,14.1562,20.0,1345.8
34138,14.1562,20.0,1345.8
34139,14.1562,20.0,1345.9
34140,14.1562,20.0,1345.9
34141,14.1552,20.0,1346.0
34142,14.1552,20.0,1346.0
34143,14.1552,20.0,1346.1
34144,14.1552,20.0,1346.2
34145,14.1552,20.0,1346.2
34146,14.1552,20.0,1346.3
34147,14.1552,20.0,1346.3
34148,14.1552,20.0,1346.4
34149,14.1552,20.0,1346.4
34150,14.1552,20.0,1346.5
34151,14.1552,20.0,1346.5
34152,14.1552,20.0,1346.6
34153,14.1552,20.0,1346.7
34154,14.1552,20.0,1346.7
34155,14.1552,20.0,1346.8
34156,14.1552,20.0,1346.8
34157,14.1552,20.0,1346.9
34158,14.1552,20.0,1346.9
34159,14.1552,20.0,1347.0
34160,14.1552,20.0,1347.0
34161,14.1542,20.0,1347.1
34162,14.1542,20.0,1347.2
34163,14.1542,20.0,1347.2
34164,14.1542,20.0,1347.3
34165,14.1542,20.0,1347.3
34166,14.1542,20.0,1347.4
34167,14.1542,20.0,1347.4
34168,14.1542,20.0,1347.5
34169,14.1542,20.0,1347.6
34170,14.1542,20.0,1347.6
34171,14.1542,20.0,1347.7
34172,14.1542,20.0,1347.7
34173,14.1542,20.0,1347.8
34174,14.1542,20.0,1347.8
34175,14.1542,20.0,1347.9
34176,14.1542,20.0,1348.0
34177,14.1542,20.0,1348.0
34178,14.1542,20.0,1348.1
34179,14.1542,20.0,1348.1
34180,14.1542,20.0,1348.2
34181,14.1532,20.0,1348.2
34182,14.1532,20.0,1348.3
34183,14.1532,20.0,1348.3
34184,14.1532,20.0,1348.4
34185,14.1532,20.0,1348.4
34186,14.1532,20.0,1348.5
34187,14.1532,20.0,1348.5
34188,14.1532,20.0,1348.6
34189,14.1532,20.0,1348.7
34190,14.1532,20.0,1348.7
34191,14.1532,20.0,1348.8
34192,14.1532,20.0,1348.8
34193,14.1532,20.0,1348.9
34194,14.1532,20.0,1348.9
34195,14.1532,20.0,1349.0
34196,14.1532,20.0,1349.0
34197,14.1532,20.0,1349.1
34198,14.1532,20.0,1349.1
34199,14.1532,20.0,1349.2
34200,14.1532,20.0,1349.3
34201,14.1521,20.0,1349.3
34202,14.1521,20.0,1349.4
34203,14.1521,20.0,1349.4
34204,14.1521,20.0,1349.5
34205,14.1521,20.0,1349.5
34206,14.1521,20.0,1349.6
34207,14.1521,20.0,1349.6
34208,14.1521,20.0,1349.7
34209,14.1521,20.0,1349.8
34210,14.1521,20.0,1349.8
34211,14.1521,20.0,1349.9
34212,14.1521,20.0,1349.9
34213,14.1521,20.0,1350.0
34214,14.1521,20.0,1350.0
34215,14.1521,20.0,1350.1
34216,14.1521,20.0,1350.2
34217,14.1521,20.0,1350.2
34218,14.1521,20.0,1350.3
34219,14.1521,20.0,1350.3
34220,14.1521,20.0,1350.4
34221,14.1511,20.0,1350.4
34222,14.1511,20.0,1350.5
34223,14.1511,20.0,1350.6
34224,14.1511,20.0,1350.6
34225,14.1511,20.0,1350.7
34226,14.1511,20.0,1350.7
34227,14.1511,20.0,1350.8
34228,14.1511,20.0,1350.8
34229,14.1511,20.0,1350.9
34230,14.1511,20.0,1350.9
34231,14.1511,20.0,1351.0
34232,14.1511,20.0,1351.0
34233,14.1511,20.0,1351.1
34234,14.1511,20.0,1351.2
34235,14.1511,20.0,1351.2
34236,14.1511,20.0,1351.3
34237,14.1511,20.0,1351.3
34238,14.1511,20.0,1351.4
34239,14.1511,20.0,1351.4
34240,14.1511,20.0,1351.5
34241,14.1501,20.0,1351.6
34242,14.1501,20.0,1351.6
34243,14.1501,20.0,1351.7
34244,14.1501,20.0,1351.7
34245,14.1501,20.0,1351.8
34246,14.1501,20.0,1351.8
34247,14.1501,20.0,1351.9
34248,14.1501,20.0,1352.0
34249,14.1501,20.0,1352.0
34250,14.1501,20.0,1352.1
34251,14.1501,20.0,1352.1
34252,14.1501,20.0,1352.2
34253,14.1501,20.0,1352.2
34254,14.1501,20.0,1352.3
34255,14.1501,20.0,1352.4
34256,14.1501,20.0,1352.4
34257,14.1501,20.0,1352.5
34258,14.1501,20.0,1352.5
34259,14.1501,20.0,1352.6
34260,14.1501,20.0,1352.6
34261,14.1491,20.0,1352.7
